open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1688169600000,1933.42,1938.28,1929.41,1932.85,32330.763,1688170499999,62530268.75508,31082,15233.427,29467126.09082,0
1688170500000,1932.86,1941.00,1931.81,1939.57,24349.393,1688171399999,47139629.38001,26132,12868.038,24915467.16085,0
1688171400000,1939.56,1944.69,1935.57,1942.61,40970.800,1688172299999,79496480.35500,34400,23027.127,44679714.94798,0
1688172300000,1942.61,1942.61,1932.80,1933.73,28915.577,1688173199999,56000699.46250,31717,12657.596,24512699.43544,0
1688173200000,1933.74,1935.78,1926.42,1931.73,41751.651,1688174099999,80615055.45101,34098,17708.225,34194334.88835,0
1688174100000,1931.73,1931.73,1923.33,1927.90,45704.917,1688174999999,88088138.57892,41521,20899.767,40280468.11274,0
1688175000000,1927.90,1930.07,1926.77,1928.40,18857.838,1688175899999,36373004.18871,20972,10364.942,19992156.92740,0
1688175900000,1928.40,1930.50,1927.12,1928.49,12374.160,1688176799999,23870741.34287,15415,6214.932,11988779.95382,0
1688176800000,1928.48,1929.70,1922.30,1925.66,24943.658,1688177699999,48031293.25219,23754,12365.102,23810541.47479,0
1688177700000,1925.65,1926.56,1923.84,1925.73,10107.513,1688178599999,19460520.54808,15078,5511.660,10612200.94532,0
1688178600000,1925.73,1928.47,1923.16,1924.63,11740.797,1688179499999,22607065.77750,16968,5979.530,11513568.97517,0
1688179500000,1924.63,1925.22,1920.22,1920.59,31070.797,1688180399999,59707191.89809,25763,12675.742,24359136.34970,0
1688180400000,1920.59,1922.53,1918.79,1919.47,19588.394,1688181299999,37622818.22590,21395,10613.534,20387285.68274,0
1688181300000,1919.47,1922.58,1918.35,1919.07,13084.337,1688182199999,25123247.41761,16210,6217.525,11939183.72229,0
1688182200000,1919.07,1920.41,1917.01,1917.97,14988.513,1688183099999,28754178.00178,16356,7888.477,15133901.40403,0
1688183100000,1917.97,1920.41,1917.04,1919.72,11453.005,1688183999999,21980421.51474,14424,6439.421,12358903.77492,0
1688184000000,1919.72,1920.74,1913.40,1916.50,32016.941,1688184899999,61364162.57038,27630,12718.579,24379359.03296,0
1688184900000,1916.50,1917.29,1910.15,1912.19,55195.968,1688185799999,105578729.71392,43583,26012.404,49756373.32734,0
