1588291200000,206.21,208.40,206.12,208.02,28258.162,1588292099999,5864383.55281,7531,15341.199,3184345.23889,0
1588292100000,208.04,209.24,207.55,208.77,29226.087,1588292999999,6092974.44737,7390,14070.790,2934292.53888,0
1588293000000,208.78,209.22,208.38,209.04,12641.716,1588293899999,2639304.67359,4610,6499.593,1357419.18396,0
1588293900000,209.05,209.75,208.35,209.05,15817.899,1588294799999,3305968.32926,4728,6927.673,1448512.53978,0
1588294800000,209.05,209.64,208.63,209.12,8025.419,1588295699999,1678246.64286,2448,3971.895,830538.85451,0
1588295700000,209.18,209.90,208.32,208.72,13714.175,1588296599999,2871269.27618,3871,6105.041,1278469.65346,0
1588296600000,208.72,209.05,207.89,208.35,13115.444,1588297499999,2734611.70156,4143,6081.250,1268329.74449,0
1588297500000,208.33,208.70,208.01,208.17,8533.275,1588298399999,1777363.19017,2748,4621.068,962566.92736,0
1588298400000,208.17,209.05,207.80,208.49,11672.570,1588299299999,2433670.60416,3274,6430.133,1340728.61618,0
1588299300000,208.48,209.45,208.41,209.43,10330.181,1588300199999,2158857.47145,2915,5413.502,1131489.30727,0
1588300200000,209.42,209.81,209.00,209.08,13569.138,1588301099999,2840571.63948,3275,6667.829,1396101.47767,0
1588301100000,209.08,210.53,209.08,210.12,14557.056,1588301999999,3055929.84706,3753,8601.975,1805749.91818,0
1588302000000,210.13,210.40,209.23,209.30,15248.430,1588302899999,3201086.00442,3540,7347.319,1542672.20971,0
1588302900000,209.34,209.43,208.38,208.98,15433.206,1588303799999,3223606.62841,4249,7333.632,1531911.92662,0
1588303800000,208.99,209.38,208.39,208.42,9534.915,1588304699999,1992465.52237,2455,4475.002,935352.19753,0
1588304700000,208.47,209.36,208.00,209.04,13974.050,1588305599999,2913977.67818,3335,6907.860,1440510.70553,0
1588305600000,209.07,210.43,208.97,210.02,16706.835,1588306499999,3504031.15351,4603,9637.175,2021825.79714,0
1588306500000,210.01,211.21,209.93,210.94,14219.748,1588307399999,2996207.31953,3932,7552.417,1591074.57213,0
1588307400000,210.95,212.27,210.67,212.06,24764.662,1588308299999,5238693.53664,5510,15740.568,3330186.32934,0
1588308300000,212.10,212.63,211.22,212.33,18327.489,1588309199999,3884728.09974,4972,9000.701,1908330.94996,0
1588309200000,212.30,212.59,211.57,211.89,9844.757,1588310099999,2087315.74978,2853,3963.240,840422.39518,0
1588310100000,211.89,214.80,211.57,214.27,52845.783,1588310999999,11286235.92371,8882,34378.138,7341713.97686,0
1588311000000,214.32,215.29,213.18,213.18,26626.060,1588311899999,5711967.32493,7420,11061.288,2375212.23582,0
1588311900000,213.19,214.65,212.61,214.60,28938.784,1588312799999,6187413.29469,6440,16441.663,3515170.04633,0
1588312800000,214.60,214.60,212.88,213.58,21964.203,1588313699999,4690438.07784,4948,7850.052,1676979.26791,0
1588313700000,213.58,213.99,212.56,213.12,20683.184,1588314599999,4410042.09703,3885,11912.961,2539389.01561,0
1588314600000,213.12,214.18,213.09,213.72,10098.563,1588315499999,2158338.82666,2822,5751.729,1229173.80691,0
1588315500000,213.70,214.16,212.93,213.12,10551.213,1588316399999,2254190.26540,3302,4273.730,913561.29325,0
1588316400000,213.20,213.93,213.12,213.40,13007.720,1588317299999,2778837.86691,3490,7783.078,1662730.88851,0
1588317300000,213.41,213.41,210.17,210.81,56750.032,1588318199999,12001656.77758,10579,27416.055,5794990.63613,0
1588318200000,210.78,212.35,210.62,211.92,21630.816,1588319099999,4580276.02171,5546,12287.702,2601828.53831,0
1588319100000,211.92,212.87,211.83,212.82,11302.172,1588319999999,2399373.72656,3036,6118.118,1298727.68851,0
1588320000000,212.85,213.37,212.52,212.80,21157.685,1588320899999,4505896.33514,5102,11664.596,2484621.32413,0
1588320900000,212.81,213.22,211.80,211.90,13147.138,1588321799999,2791952.40929,3002,4868.152,1034464.61774,0
1588321800000,211.89,212.70,211.81,212.68,13109.885,1588322699999,2782989.09879,3301,7268.505,1543469.02626,0
1588322700000,212.67,213.85,212.57,213.56,17283.720,1588323599999,3687048.70811,4271,10336.687,2205212.65942,0
1588323600000,213.56,214.60,213.54,213.60,19339.020,1588324499999,4139769.98171,5739,10710.652,2292767.97907,0
1588324500000,213.60,214.19,213.10,213.32,11234.805,1588325399999,2401088.60524,3730,5392.452,1152876.87641,0
1588325400000,213.33,214.31,212.80,214.30,14905.705,1588326299999,3184000.62356,4623,8231.100,1758588.99556,0
1588326300000,214.30,214.99,213.87,214.65,17847.825,1588327199999,3827612.12342,5196,9530.770,2044335.67298,0
1588327200000,214.65,215.20,214.08,214.48,24176.175,1588328099999,5190842.89621,6043,12477.328,2679576.00835,0
1588328100000,214.48,214.67,213.68,213.86,12812.794,1588328999999,2743320.60572,3712,4403.161,942878.91843,0
1588329000000,213.88,214.42,213.35,213.47,10466.020,1588329899999,2238894.22758,3516,4860.150,1040052.10639,0
