open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1661990400000,1553.04,1566.21,1549.10,1562.52,116255.556,1661991299999,181283596.86563,73586,59999.066,93570857.64872,0
1661991300000,1562.53,1565.64,1552.59,1558.13,81052.038,1661992199999,126368850.92075,52919,37861.745,59015099.07754,0
1661992200000,1558.13,1561.90,1533.33,1534.23,165981.049,1661993099999,256362834.65004,95010,70353.379,108720717.86100,0
1661993100000,1534.24,1554.80,1533.06,1550.57,136214.606,1661993999999,210372177.60627,83940,80089.212,123680993.42983,0
1661994000000,1550.57,1559.55,1547.81,1548.84,99316.959,1661994899999,154330637.98670,66892,47307.739,73516149.53516,0
1661994900000,1548.85,1556.19,1547.40,1553.42,60729.063,1661995799999,94258959.32830,48500,31954.718,49603659.12238,0
1661995800000,1553.43,1563.44,1550.54,1561.31,62991.771,1661996699999,98114050.04173,48849,34228.025,53321762.08862,0
1661996700000,1561.31,1563.89,1558.08,1558.86,43891.305,1661997599999,68494963.22070,37168,22709.030,35439509.47457,0
1661997600000,1558.86,1573.82,1558.80,1569.67,84068.269,1661998499999,131691988.72028,58470,49981.619,78302730.40914,0
1661998500000,1569.67,1573.00,1567.03,1570.94,52276.699,1661999399999,82093414.98544,40654,23384.017,36722980.90167,0
1661999400000,1570.93,1572.51,1559.03,1560.45,80527.698,1662000299999,125998909.98739,49158,30573.773,47842120.87510,0
1662000300000,1560.46,1560.87,1550.08,1556.11,81215.703,1662001199999,126267165.55016,57639,39425.126,61294886.31039,0
1662001200000,1556.12,1563.00,1553.50,1557.10,59792.232,1662002099999,93171951.59249,43235,33213.201,51755574.28679,0
1662002100000,1557.13,1560.98,1551.78,1554.63,48520.099,1662002999999,75522338.55483,36426,23607.382,36751638.01547,0
1662003000000,1554.64,1556.34,1544.39,1544.45,75073.954,1662003899999,116371284.22828,49180,28289.688,43858632.69684,0
1662003900000,1544.44,1554.35,1536.34,1548.83,143454.616,1662004799999,221629035.71995,88575,77343.586,119508988.05682,0
1662004800000,1548.82,1554.45,1542.30,1544.44,67948.833,1662005699999,105190949.95227,49239,33280.483,51538583.21967,0
1662005700000,1544.43,1552.68,1541.60,1550.17,51208.158,1662006599999,79217427.58719,42168,28788.299,44539387.45642,0
1662006600000,1550.18,1555.16,1550.00,1553.49,35092.167,1662007499999,54474168.69672,32581,18709.991,29044812.13743,0
1662007500000,1553.50,1556.46,1548.91,1550.80,42220.953,1662008399999,65590163.64203,34494,19233.231,29882924.14139,0
1662008400000,1550.81,1559.16,1548.00,1558.42,51174.698,1662009299999,79477048.08973,36124,33185.003,51559768.24246,0
1662009300000,1558.42,1562.28,1557.42,1560.41,63709.569,1662010199999,99379507.52020,47266,32489.745,50683061.82699,0
1662010200000,1560.40,1560.78,1555.52,1558.89,39575.481,1662011099999,61663204.20685,34591,17262.697,26897519.22477,0
1662011100000,1558.90,1559.40,1550.04,1552.62,50286.576,1662011999999,78137505.36998,37640,22153.654,34426034.75250,0
1662012000000,1552.62,1554.74,1547.08,1550.34,58199.315,1662012899999,90218731.80851,42338,29857.564,46283596.53980,0
1662012900000,1550.34,1552.56,1543.62,1552.55,68223.036,1662013799999,105551175.57852,50289,35460.355,54872563.64474,0
1662013800000,1552.55,1555.75,1550.28,1550.95,43901.659,1662014699999,68167384.90413,36685,21720.723,33730159.87476,0
1662014700000,1550.95,1553.45,1545.62,1549.77,43450.315,1662015599999,67295739.50318,39215,20128.989,31177174.72734,0
1662015600000,1549.77,1549.81,1538.32,1544.68,113763.611,1662016499999,175485947.65765,74886,53119.587,81929427.52917,0
1662016500000,1544.68,1548.09,1537.40,1538.78,89660.060,1662017399999,138259742.79873,62078,44931.254,69296086.74561,0
1662017400000,1538.77,1542.99,1530.24,1542.07,144414.539,1662018299999,221921678.54063,90163,67181.460,103261215.52208,0
1662018300000,1542.06,1546.00,1539.36,1543.99,62530.863,1662019199999,96513319.24658,46565,32137.645,49608784.58569,0
1662019200000,1543.99,1548.89,1537.83,1548.59,76980.931,1662020099999,118793099.05090,50723,41644.506,64281793.28197,0
1662020100000,1548.58,1549.06,1541.52,1541.80,55919.523,1662020999999,86463116.15251,39674,27996.414,43297222.79463,0
1662021000000,1541.80,1545.36,1532.30,1540.20,104835.819,1662021899999,161339739.30138,66371,48096.954,74020553.93333,0
1662021900000,1540.20,1547.10,1537.72,1546.83,51426.638,1662022799999,79321444.66657,40342,25962.607,40046752.58750,0
1662022800000,1546.84,1554.40,1542.03,1542.49,105220.307,1662023699999,163012611.61602,68642,54930.640,85120650.54661,0
1662023700000,1542.50,1546.43,1537.72,1545.43,93703.674,1662024599999,144487769.22454,62650,52224.948,80532828.42900,0
1662024600000,1545.43,1547.10,1541.62,1546.92,41128.227,1662025499999,63538882.48824,34527,18728.957,28938592.16162,0
1662025500000,1546.92,1552.96,1544.21,1549.43,73240.722,1662026399999,113486141.94497,49215,40316.787,62476458.16381,0
1662026400000,1549.43,1551.71,1546.71,1551.67,48340.467,1662027299999,74906178.10833,32933,21446.150,33236699.11779,0
1662027300000,1551.68,1556.56,1548.49,1553.01,82767.716,1662028199999,128532110.43019,54567,46373.587,72023177.77241,0
1662028200000,1553.00,1562.03,1551.36,1559.49,73261.749,1662029099999,114084364.77664,54789,38938.527,60643647.68248,0
1662029100000,1559.50,1567.59,1555.59,1564.24,92162.095,1662029999999,143846456.23728,60135,52930.406,82643380.04450,0
1662030000000,1564.25,1569.76,1558.47,1562.33,125672.165,1662030899999,196545608.15760,76556,63927.249,99997139.24147,0
1662030900000,1562.32,1568.88,1560.00,1564.18,62611.608,1662031799999,98011550.54489,50867,32291.264,50552908.71663,0
1662031800000,1564.19,1583.03,1563.48,1579.67,222642.532,1662032699999,350696725.14707,112313,131211.524,206618843.94064,0
1662032700000,1579.67,1585.24,1575.50,1576.82,103303.996,1662033599999,163134777.62806,64743,50223.855,79340328.10888,0
1662033600000,1576.82,1580.82,1570.44,1570.70,106155.153,1662034499999,167261687.06436,68042,46330.463,73015513.15291,0
1662034500000,1570.71,1575.00,1562.34,1567.17,137510.293,1662035399999,215646603.30642,83208,61937.012,97134554.13042,0
1662035400000,1567.18,1572.99,1551.20,1558.53,234333.833,1662036299999,365525441.25705,119322,115038.367,179464473.52667,0
1662036300000,1558.52,1567.86,1556.64,1564.36,97273.177,1662037199999,152181021.20574,65671,51390.250,80387160.49632,0
1662037200000,1564.36,1567.94,1558.68,1560.00,76858.785,1662038099999,120150333.73475,56140,35118.555,54912227.81517,0
1662038100000,1560.00,1562.83,1555.50,1558.58,52793.129,1662038999999,82295945.37266,44711,27123.408,42287056.49503,0
1662039000000,1558.59,1576.75,1553.23,1570.49,209823.353,1662039899999,328496875.56560,116897,109865.422,172028189.22678,0
1662039900000,1570.50,1573.70,1555.55,1566.82,163563.106,1662040799999,255802398.13109,99372,75181.790,117573742.84880,0
1662040800000,1566.81,1569.12,1541.00,1543.22,240194.354,1662041699999,373102803.80551,138688,113313.256,176065405.10264,0
1662041700000,1543.21,1551.42,1533.23,1550.52,295493.477,1662042599999,455521770.24108,152251,151637.732,233823151.33370,0
1662042600000,1550.49,1551.85,1537.86,1540.20,143067.785,1662043499999,221066898.47303,83592,56560.870,87417627.60502,0
1662043500000,1540.20,1543.08,1505.00,1517.22,454347.552,1662044399999,691336355.52575,238906,186283.995,283454102.37208,0
1662044400000,1517.23,1534.59,1511.40,1531.04,256156.907,1662045299999,390741803.93730,138385,140775.751,214774218.47696,0
1662045300000,1531.04,1532.33,1525.05,1527.29,87860.018,1662046199999,134327244.35833,66665,40812.594,62405833.22302,0
1662046200000,1527.28,1546.50,1526.78,1535.06,173971.736,1662047099999,267691026.19970,100329,90611.202,139426608.35253,0
1662047100000,1535.07,1538.25,1530.30,1535.32,74349.791,1662047999999,114078089.54054,53362,39173.183,60108431.98914,0
1662048000000,1535.32,1539.96,1531.22,1537.58,83272.134,1662048899999,127870757.72014,58299,42144.666,64720728.19787,0
1662048900000,1537.58,1541.66,1531.74,1534.97,80904.607,1662049799999,124266435.33005,56626,42305.242,64979997.96435,0
1662049800000,1534.96,1535.27,1521.25,1531.41,135026.388,1662050699999,206479734.65671,82275,62436.273,95495497.20294,0
1662050700000,1531.42,1539.45,1524.61,1538.40,145615.281,1662051599999,223146563.18580,84347,75914.438,116332307.11542,0
1662051600000,1538.41,1548.14,1535.37,1546.20,128395.938,1662052499999,198091928.34340,81156,70793.925,109235534.20365,0
1662052500000,1546.21,1567.78,1542.26,1565.81,199762.674,1662053399999,310886307.68588,114981,117754.799,183270416.38463,0
1662053400000,1565.76,1568.88,1555.27,1558.39,154831.028,1662054299999,241817928.71071,97993,71721.776,112022449.20733,0
1662054300000,1558.38,1558.38,1551.52,1554.55,91070.500,1662055199999,141554862.75830,61781,44791.243,69629195.02322,0
1662055200000,1554.56,1558.78,1552.00,1557.88,56542.914,1662056099999,87978559.87970,47852,28121.853,43760097.85203,0
1662056100000,1557.88,1567.62,1555.86,1564.50,81426.575,1662056999999,127211210.22317,59809,45125.404,70502563.87881,0
1662057000000,1564.51,1572.00,1559.24,1562.10,102904.325,1662057899999,161146860.62289,72552,48402.344,75819077.74703,0
1662057900000,1562.10,1563.96,1555.40,1559.05,63975.349,1662058799999,99762659.99759,47268,30691.599,47859574.57175,0
1662058800000,1559.05,1569.30,1558.04,1565.50,60883.014,1662059699999,95212219.22543,49261,34753.720,54351812.36991,0
1662059700000,1565.50,1565.89,1555.71,1557.41,56226.256,1662060599999,87709883.88759,41851,25124.347,39190984.05532,0
1662060600000,1557.40,1560.91,1556.71,1560.25,31057.112,1662061499999,48392924.97540,28077,17732.086,27632321.89094,0
1662061500000,1560.24,1564.44,1557.07,1563.81,39366.847,1662062399999,61447675.29327,33630,19176.073,29933028.39353,0
1662062400000,1563.81,1579.61,1561.02,1572.22,142444.648,1662063299999,223935934.68581,85535,80035.381,125835710.71913,0
1662063300000,1572.22,1581.50,1572.00,1575.44,84847.271,1662064199999,133818073.44867,57123,48734.478,76881499.83451,0
1662064200000,1575.48,1577.51,1572.35,1573.51,37564.982,1662065099999,59163074.11497,33294,17028.612,26822347.67211,0
1662065100000,1573.50,1584.94,1572.04,1579.52,71394.155,1662065999999,112770941.87122,50584,42691.724,67447736.48296,0
1662066000000,1579.52,1586.22,1577.47,1585.71,57280.338,1662066899999,90604455.41215,44105,33092.345,52358702.12553,0
1662066900000,1585.72,1595.00,1580.47,1581.30,137203.916,1662067799999,217928000.38994,83488,75060.891,119294751.28189,0
1662067800000,1581.30,1586.45,1577.83,1578.59,34921.715,1662068699999,55235737.65966,33602,15284.470,24177818.61862,0
1662068700000,1578.58,1583.58,1576.09,1580.59,34884.514,1662069599999,55127342.77363,28581,17588.240,27799610.94308,0
1662069600000,1580.59,1599.00,1580.58,1595.89,103882.522,1662070499999,165320190.13533,71902,61570.364,98004833.11055,0
1662070500000,1595.88,1595.95,1586.14,1586.83,52254.655,1662071399999,83087955.70008,43710,25316.828,40252782.24452,0
1662071400000,1586.82,1588.88,1582.42,1583.92,47427.827,1662072299999,75187402.25666,37442,22498.093,35670860.37543,0
1662072300000,1583.93,1588.38,1583.39,1585.93,27504.578,1662073199999,43626907.22451,21783,16147.430,25613436.29391,0
1662073200000,1585.93,1587.78,1580.88,1585.55,40747.299,1662074099999,64558523.17825,31970,19622.615,31090973.18502,0
1662074100000,1585.55,1590.54,1583.22,1584.97,34244.063,1662074999999,54331990.36323,27072,16973.710,26933140.15363,0
1662075000000,1584.96,1589.22,1581.60,1587.44,40957.037,1662075899999,64956226.62428,32826,21396.376,33931678.57722,0
1662075900000,1587.45,1587.82,1582.31,1585.40,27472.412,1662076799999,43556626.04123,23987,12896.017,20442304.01359,0
1662076800000,1585.40,1585.67,1577.10,1581.96,73882.438,1662077699999,116817711.88874,54169,33629.540,53172277.26818,0
1662077700000,1581.97,1581.97,1571.86,1578.79,79624.126,1662078599999,125589304.43319,49525,35816.466,56515121.87437,0
1662078600000,1578.79,1579.06,1575.26,1577.46,31885.740,1662079499999,50292638.77423,28786,16445.598,25940058.21154,0
1662079500000,1577.47,1583.39,1576.18,1580.98,35265.112,1662080399999,55707529.96644,27717,20489.045,32367636.85505,0
1662080400000,1580.99,1582.42,1570.62,1573.95,54262.868,1662081299999,85523713.79531,38625,22269.164,35101487.17836,0
1662081300000,1573.95,1581.46,1572.11,1579.56,38851.634,1662082199999,61249666.02348,30663,23268.067,36685811.77310,0
1662082200000,1579.56,1580.37,1576.17,1576.38,25552.616,1662083099999,40324753.13759,22201,12058.405,19030033.95509,0
1662083100000,1576.38,1579.68,1574.72,1579.20,27384.735,1662083999999,43182276.32317,21627,14291.817,22540795.24798,0
1662084000000,1579.20,1583.70,1571.50,1573.96,74849.705,1662084899999,118101311.43139,47326,36800.932,58076992.80216,0
1662084900000,1573.96,1576.35,1566.66,1570.57,68377.881,1662085799999,107411074.49079,48154,34030.441,53459193.93254,0
1662085800000,1570.58,1574.50,1570.51,1573.02,28383.796,1662086699999,44649166.05381,23025,16122.340,25361946.99905,0
1662086700000,1573.02,1578.42,1573.02,1577.21,32493.568,1662087599999,51206769.29388,25173,18234.088,28735424.23240,0
1662087600000,1577.21,1603.44,1576.86,1596.37,245577.629,1662088499999,391670626.52072,138821,144923.255,231045674.74820,0
1662088500000,1596.37,1606.00,1589.86,1593.96,128954.148,1662089399999,206175011.77476,82380,65562.872,104855894.12976,0
1662089400000,1593.96,1601.99,1591.50,1601.11,64824.542,1662090299999,103527685.89410,48839,38791.059,61952720.92928,0
1662090300000,1601.11,1602.46,1594.76,1595.05,50500.512,1662091199999,80710139.21612,34330,23028.268,36802415.21805,0
1662091200000,1595.04,1597.94,1592.07,1593.51,47584.043,1662092099999,75883079.91381,33061,24539.437,39136245.09947,0
1662092100000,1593.51,1611.06,1593.50,1600.09,139575.665,1662092999999,223647885.75863,79956,81836.774,131142473.82483,0
1662093000000,1600.09,1600.56,1594.47,1595.66,31901.595,1662093899999,50958209.16590,29851,14014.141,22384990.13053,0
1662093900000,1595.67,1595.84,1590.56,1593.26,41244.941,1662094799999,65715757.23900,33827,18832.439,30006863.40610,0
1662094800000,1593.26,1593.87,1587.78,1591.26,44724.787,1662095699999,71178707.87952,33361,20520.442,32663544.09648,0
1662095700000,1591.25,1591.26,1586.29,1586.98,47879.587,1662096599999,76056777.35324,34250,20952.469,33285617.61347,0
1662096600000,1586.98,1592.78,1585.70,1587.79,50262.398,1662097499999,79843464.47078,35876,28833.584,45806315.77666,0
1662097500000,1587.80,1593.32,1587.05,1590.84,47478.500,1662098399999,75504767.49292,31591,28552.695,45411444.69334,0
1662098400000,1590.85,1591.86,1577.28,1584.01,111333.248,1662099299999,176262650.02348,66423,45579.377,72156561.74044,0
1662099300000,1584.00,1586.16,1583.02,1584.03,30383.624,1662100199999,48140910.32390,25268,15409.843,24416634.12363,0
1662100200000,1584.03,1587.95,1583.46,1585.70,37927.284,1662101099999,60134714.43475,26287,19836.995,31453638.05176,0
1662101100000,1585.70,1591.14,1585.39,1587.65,37002.734,1662101999999,58769513.91462,27720,21488.771,34130316.52598,0
1662102000000,1587.65,1588.16,1580.67,1585.94,48978.325,1662102899999,77602184.76114,37977,20972.236,33230809.56879,0
1662102900000,1585.94,1595.34,1585.70,1592.44,61668.992,1662103799999,98086393.86735,42951,35517.255,56496894.68177,0
1662103800000,1592.44,1594.00,1589.22,1592.31,32583.092,1662104699999,51870117.88798,31001,15940.360,25376804.45326,0
1662104700000,1592.31,1596.55,1591.92,1593.28,40190.643,1662105599999,64075358.29784,31406,19960.421,31824713.32459,0
1662105600000,1593.29,1597.00,1588.02,1589.34,47558.971,1662106499999,75719106.46971,34200,20619.857,32836834.51452,0
1662106500000,1589.33,1591.19,1585.20,1589.09,37581.610,1662107399999,59695260.19668,30523,17908.946,28450781.68139,0
1662107400000,1589.09,1590.92,1584.24,1586.51,34871.185,1662108299999,55349756.21958,28763,15166.427,24075255.36664,0
1662108300000,1586.51,1590.50,1583.42,1589.11,30834.364,1662109199999,48953312.80086,27030,15966.253,25350032.16649,0
1662109200000,1589.12,1590.88,1585.52,1587.03,29835.711,1662110099999,47373388.36242,24418,13899.092,22071329.32590,0
1662110100000,1587.03,1596.98,1586.41,1595.40,55035.671,1662110999999,87665208.59194,38642,34601.332,55114743.32005,0
1662111000000,1595.39,1595.97,1589.94,1591.52,32492.841,1662111899999,51742524.51897,26117,13959.805,22227706.15616,0
1662111900000,1591.51,1595.62,1591.20,1593.08,29200.973,1662112799999,46530624.01592,22048,15181.910,24192520.82872,0
1662112800000,1593.09,1597.31,1591.80,1596.71,36613.663,1662113699999,58398503.28086,30668,19503.309,31109171.94204,0
1662113700000,1596.70,1602.59,1588.41,1589.92,91524.638,1662114599999,145993190.65436,66925,45045.186,71885486.33166,0
1662114600000,1589.92,1591.39,1581.33,1587.00,78107.924,1662115499999,123884030.04666,56390,41395.940,65664535.65864,0
1662115500000,1587.01,1590.90,1584.17,1588.65,46503.978,1662116399999,73810985.34990,33609,24227.457,38455891.22483,0
1662116400000,1588.65,1589.60,1581.37,1585.18,51062.208,1662117299999,80985061.57900,36388,23024.373,36518567.53552,0
1662117300000,1585.19,1586.34,1581.33,1585.42,37238.053,1662118199999,59001126.80480,31376,18941.333,30013967.77610,0
1662118200000,1585.42,1588.54,1582.28,1588.50,35554.493,1662119099999,56395348.78365,29008,19426.433,30815802.17797,0
1662119100000,1588.50,1593.44,1587.24,1592.50,60035.331,1662119999999,95528613.05060,40541,34396.923,54733698.21541,0
1662120000000,1592.49,1597.29,1589.31,1592.19,71983.134,1662120899999,114705577.29800,51269,37311.797,59464556.82422,0
1662120900000,1592.19,1605.50,1584.33,1594.20,200585.723,1662121799999,319847649.84458,120820,103543.841,165149041.80737,0
1662121800000,1594.21,1643.80,1582.15,1620.21,838791.509,1662122699999,1356962820.77794,425939,452301.022,732025808.22153,0
1662122700000,1620.29,1626.87,1606.00,1622.99,336469.104,1662123599999,544557881.43546,173475,166081.616,268850446.33503,0
1662123600000,1622.99,1640.00,1620.02,1631.70,245488.782,1662124499999,400717790.44479,131370,132438.175,216198835.39209,0
1662124500000,1631.70,1644.80,1631.70,1638.86,214379.323,1662125399999,351345660.83236,116317,113834.507,186584557.88671,0
1662125400000,1638.86,1641.84,1627.42,1630.42,209407.427,1662126299999,342179129.42225,118026,100967.478,165010005.71171,0
1662126300000,1630.42,1637.94,1626.48,1628.39,132800.529,1662127199999,216768311.03973,80786,63889.805,104316593.63662,0
1662127200000,1628.39,1637.72,1621.00,1635.79,181216.081,1662128099999,295019473.15237,102212,96913.854,157790186.03191,0
1662128100000,1635.80,1639.00,1630.69,1637.56,101485.562,1662128999999,165955377.41081,65397,56740.317,92794806.27242,0
1662129000000,1637.55,1649.64,1636.13,1640.41,168900.896,1662129899999,277405893.99928,103874,96745.276,158918133.56725,0
1662129900000,1640.40,1641.21,1633.61,1636.82,95090.390,1662130799999,155708213.53502,61867,41920.640,68648372.02807,0
1662130800000,1636.82,1642.71,1635.68,1638.71,72955.253,1662131699999,119587142.13752,57207,37748.417,61877881.72427,0
1662131700000,1638.71,1639.26,1630.54,1634.05,71875.849,1662132599999,117492314.85829,51548,34709.687,56737492.18552,0
1662132600000,1634.05,1635.29,1628.52,1630.64,68368.934,1662133499999,111595819.22590,48420,29736.971,48545052.04618,0
1662133500000,1630.65,1638.00,1630.34,1635.28,54146.397,1662134399999,88527230.98921,39357,33148.057,54192802.53272,0
1662134400000,1635.27,1638.54,1632.42,1634.32,69553.074,1662135299999,113778615.51156,47424,39159.381,64063393.14596,0
1662135300000,1634.32,1634.67,1623.00,1623.71,116469.375,1662136199999,189569601.83989,73349,50640.649,82435705.83641,0
1662136200000,1623.72,1626.33,1613.22,1613.98,169705.763,1662137099999,274817109.55398,98653,74106.366,120038789.28272,0
