1577836800000,129.12,129.12,128.65,128.87,5453.601,1577837699999,702777.57175,410,2992.092,385568.19710,0
1577837700000,128.88,128.99,128.66,128.75,3878.638,1577838599999,499590.32206,330,2015.334,259548.90222,0
1577838600000,128.74,128.98,128.74,128.82,2724.349,1577839499999,351033.76174,235,1318.271,169844.56649,0
1577839500000,128.83,128.92,128.62,128.82,2891.103,1577840399999,372241.96349,274,1381.928,177922.13016,0
1577840400000,128.81,129.19,128.76,129.12,4991.533,1577841299999,643828.50747,416,2681.382,345820.64036,0
1577841300000,129.09,130.50,129.05,130.22,14931.572,1577842199999,1938493.54415,1367,9051.072,1175021.70534,0
1577842200000,130.22,130.61,130.12,130.24,8932.033,1577843099999,1164101.86974,825,4990.204,650360.75267,0
1577843100000,130.24,130.57,129.78,130.57,5900.118,1577843999999,768059.65984,508,3205.609,417352.24681,0
1577844000000,130.58,130.97,130.30,130.41,5757.496,1577844899999,751917.04678,598,3051.158,398529.54316,0
1577844900000,130.40,130.88,130.37,130.72,7951.782,1577845799999,1039123.01322,526,2684.543,350774.65195,0
1577845800000,130.73,130.88,130.55,130.67,3673.341,1577846699999,480356.16481,375,1982.771,259248.85050,0
1577846700000,130.66,130.84,130.60,130.80,4482.327,1577847599999,585981.43554,308,2580.700,337408.84212,0
1577847600000,130.80,130.82,130.02,130.15,4563.177,1577848499999,594750.38458,396,1552.248,202184.77230,0
1577848500000,130.15,130.45,130.13,130.39,2922.821,1577849399999,380948.06346,270,1403.412,182877.89460,0
1577849400000,130.38,130.40,130.02,130.02,3572.089,1577850299999,465038.86732,316,1328.579,172972.82968,0
1577850300000,130.02,130.28,129.88,130.09,5765.084,1577851199999,750098.02880,466,3296.297,428865.77594,0
1577851200000,130.10,130.40,130.09,130.16,3024.237,1577852099999,393845.68029,260,1680.273,218837.33512,0
1577852100000,130.15,130.28,130.10,130.11,1548.623,1577852999999,201600.33098,159,611.052,79555.47794,0
1577853000000,130.11,130.63,130.11,130.43,4794.426,1577853899999,625528.35056,447,1977.244,257881.54513,0
1577853900000,130.43,130.52,130.12,130.15,1989.953,1577854799999,259344.46068,199,936.356,122027.17303,0
1577854800000,130.15,130.36,130.08,130.14,3106.608,1577855699999,404511.48385,263,1353.344,176189.30773,0
1577855700000,130.16,130.32,130.05,130.26,1960.794,1577856599999,255322.53528,200,1060.026,138031.38970,0
1577856600000,130.25,130.28,130.20,130.25,1123.272,1577857499999,146309.37903,162,511.534,66627.82140,0
1577857500000,130.28,130.37,130.20,130.23,1660.534,1577858399999,216327.45225,209,699.420,91123.56422,0
1577858400000,130.23,130.57,130.22,130.41,3505.747,1577859299999,457182.27478,303,1489.238,194161.77790,0
1577859300000,130.41,130.67,130.37,130.65,3732.991,1577860199999,487235.44585,362,2040.095,266294.63048,0
1577860200000,130.65,130.67,130.53,130.58,1421.090,1577861099999,185578.09065,175,736.950,96231.22726,0
1577861100000,130.57,130.57,130.21,130.36,4038.343,1577861999999,526419.33256,341,1739.094,226695.06980,0
1577862000000,130.36,130.46,130.29,130.44,1629.596,1577862899999,212461.63865,175,1085.699,141560.50051,0
1577862900000,130.44,130.59,130.36,130.51,3039.027,1577863799999,396600.90246,274,1246.139,162611.86784,0
1577863800000,130.53,130.60,130,130.08,4357.941,1577864699999,567710.82779,390,1643.104,214086.15312,0
1577864700000,130.08,130.26,130.07,130.17,5880.541,1577865599999,765263.86722,330,3951.974,514215.50267,0
1577865600000,130.15,130.19,129.96,130.02,2985.961,1577866499999,388371.49860,335,1051.472,136790.64332,0
1577866500000,129.98,130.08,129.75,129.96,7013.500,1577867399999,911105.41790,540,2851.828,370453.87284,0
1577867400000,129.96,130.06,129.83,129.85,1635.316,1577868299999,212542.28162,198,716.098,93072.34572,0
1577868300000,129.85,130.24,129.78,130.24,3077.380,1577869199999,399998.70953,282,1753.088,227877.65404,0
1577869200000,130.24,130.49,130.15,130.19,3990.333,1577870099999,519911.83416,452,1863.401,242790.65695,0
1577870100000,130.18,130.30,130.14,130.23,1323.336,1577870999999,172323.64377,223,701.775,91384.54759,0
1577871000000,130.23,130.34,130.22,130.27,1019.111,1577871899999,132773.07650,167,454.285,59178.20897,0
1577871900000,130.27,130.27,130.01,130.03,1234.730,1577872799999,160711.89198,225,282.366,36758.00395,0
1577872800000,130.02,130.42,129.97,130.40,5771.251,1577873699999,751637.51869,500,2736.876,356458.02875,0
