Local time,Open,High,Low,Close,Volume
01.01.2022 16:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 16:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 16:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 16:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 17:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 17:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 17:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 17:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 18:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 18:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 18:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 18:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 19:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 19:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 19:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 19:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 20:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 20:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 20:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 20:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 21:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 21:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 21:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 21:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 22:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 22:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 22:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 22:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 23:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 23:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 23:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
01.01.2022 23:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 00:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 00:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 00:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 00:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 01:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 01:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 01:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 01:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 02:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 02:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 02:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 02:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 03:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 03:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 03:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 03:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 04:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 04:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 04:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 04:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 05:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 05:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 05:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 05:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 06:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 06:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 06:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 06:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 07:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 07:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 07:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 07:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 08:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 08:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 08:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 08:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 09:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 09:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 09:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 09:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 10:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 10:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 10:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 10:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 11:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 11:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 11:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 11:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 12:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 12:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 12:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 12:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 13:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 13:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 13:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 13:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 14:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 14:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 14:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 14:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 15:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 15:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 15:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 15:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 16:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 16:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 16:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 16:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 17:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 17:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 17:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 17:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 18:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 18:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 18:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 18:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 19:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 19:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 19:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 19:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 20:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 20:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 20:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 20:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 21:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 21:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 21:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 21:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 22:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 22:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 22:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 22:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 23:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 23:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 23:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
02.01.2022 23:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 00:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 00:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 00:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 00:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 01:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 01:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 01:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 01:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 02:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 02:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 02:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 02:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 03:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 03:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 03:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 03:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 04:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 04:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 04:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 04:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 05:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 05:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 05:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 05:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 06:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 06:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 06:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 06:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 07:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 07:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 07:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 07:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 08:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 08:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 08:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 08:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 09:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 09:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 09:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 09:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 10:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 10:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 10:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 10:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 11:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 11:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 11:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 11:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 12:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 12:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 12:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 12:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 13:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 13:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 13:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 13:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 14:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 14:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 14:30:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 14:45:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 15:00:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 15:15:00.000 GMT+0100,336.137,336.137,336.137,336.137,0
03.01.2022 15:30:00.000 GMT+0100,335.106,337.696,334.696,335.027,490.5274
03.01.2022 15:45:00.000 GMT+0100,335.026,335.117,329.716,330.246,628.4470000000001
03.01.2022 16:00:00.000 GMT+0100,330.296,331.906,329.846,331.816,575.6540000000001
03.01.2022 16:15:00.000 GMT+0100,331.817,332.737,331.216,332.507,463.15689999999995
03.01.2022 16:30:00.000 GMT+0100,332.497,332.547,331.396,331.667,408.81429999999995
03.01.2022 16:45:00.000 GMT+0100,331.677,332.387,331.506,332.147,372.2214
03.01.2022 17:00:00.000 GMT+0100,332.156,332.247,331.076,331.366,362.37749999999994
03.01.2022 17:15:00.000 GMT+0100,331.387,332.207,331.246,331.987,329.981
03.01.2022 17:30:00.000 GMT+0100,331.986,332.467,331.356,332.437,352.08169999999996
03.01.2022 17:45:00.000 GMT+0100,332.426,332.696,331.556,331.686,300.48609999999996
03.01.2022 18:00:00.000 GMT+0100,331.697,332.537,331.326,332.486,296.6531
03.01.2022 18:15:00.000 GMT+0100,332.477,332.947,332.176,332.597,202.6408
03.01.2022 18:30:00.000 GMT+0100,332.597,332.637,332.196,332.456,163.79549999999998
03.01.2022 18:45:00.000 GMT+0100,332.457,332.776,332.056,332.206,165.0942
03.01.2022 19:00:00.000 GMT+0100,332.216,332.907,331.766,332.646,161.09459999999999
03.01.2022 19:15:00.000 GMT+0100,332.647,332.917,332.286,332.296,132.48870000000002
03.01.2022 19:30:00.000 GMT+0100,332.277,333.516,332.117,333.457,130.0961
03.01.2022 19:45:00.000 GMT+0100,333.466,333.877,333.286,333.516,138.2925
03.01.2022 20:00:00.000 GMT+0100,333.517,334.076,333.376,333.616,145.5083
03.01.2022 20:15:00.000 GMT+0100,333.586,333.847,333.437,333.677,101.78070000000001
03.01.2022 20:30:00.000 GMT+0100,333.687,334.286,333.336,334.136,153.913
03.01.2022 20:45:00.000 GMT+0100,334.147,334.277,333.496,333.506,147.80010000000001
03.01.2022 21:00:00.000 GMT+0100,333.507,334.076,333.346,334.066,158.60660000000001
03.01.2022 21:15:00.000 GMT+0100,334.066,334.187,333.547,333.557,157.4121
03.01.2022 21:30:00.000 GMT+0100,333.546,334.167,333.176,333.546,228.541
03.01.2022 21:45:00.000 GMT+0100,333.537,334.727,333.226,334.627,335.69010000000003
03.01.2022 22:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
03.01.2022 22:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
03.01.2022 22:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
03.01.2022 22:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
03.01.2022 23:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
03.01.2022 23:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
03.01.2022 23:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
03.01.2022 23:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 00:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 00:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 00:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 00:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 01:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 01:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 01:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 01:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 02:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 02:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 02:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 02:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 03:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 03:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 03:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 03:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 04:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 04:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 04:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 04:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 05:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 05:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 05:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 05:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 06:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 06:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 06:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 06:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 07:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 07:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 07:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 07:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 08:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 08:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 08:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 08:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 09:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 09:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 09:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 09:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 10:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 10:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 10:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 10:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 11:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 11:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 11:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 11:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 12:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 12:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 12:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 12:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 13:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 13:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 13:30:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 13:45:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 14:00:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
04.01.2022 14:15:00.000 GMT+0100,334.627,334.627,334.627,334.627,0
