Local time,Open,High,Low,Close,Volume
11.04.2022 10:00:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 10:15:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 10:30:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 10:45:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 11:00:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 11:15:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 11:30:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 11:45:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 12:00:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 12:15:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 12:30:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 12:45:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 13:00:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 13:15:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 13:30:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 13:45:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 14:00:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 14:15:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 14:30:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 14:45:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 15:00:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 15:15:00.000 GMT+0200,170.076,170.076,170.076,170.076,0
11.04.2022 15:30:00.000 GMT+0200,168.696,168.987,167.196,167.747,89.00400000000002
11.04.2022 15:45:00.000 GMT+0200,167.747,168.106,166.876,166.986,82.51200000000001
11.04.2022 16:00:00.000 GMT+0200,166.987,167.307,166.636,166.846,77.136
11.04.2022 16:15:00.000 GMT+0200,166.846,167.287,166.357,166.477,71.77199999999999
11.04.2022 16:30:00.000 GMT+0200,166.467,167.027,166.206,166.277,56.123999999999995
11.04.2022 16:45:00.000 GMT+0200,166.276,166.477,166.096,166.147,46.33199999999999
11.04.2022 17:00:00.000 GMT+0200,166.136,166.627,166.096,166.336,48.216
11.04.2022 17:15:00.000 GMT+0200,166.326,166.487,166.207,166.436,35.976000000000006
11.04.2022 17:30:00.000 GMT+0200,166.427,166.777,166.386,166.766,38.687999999999995
11.04.2022 17:45:00.000 GMT+0200,166.756,167.197,166.696,167.017,32.364000000000004
11.04.2022 18:00:00.000 GMT+0200,167.007,167.017,166.627,166.667,33.3
11.04.2022 18:15:00.000 GMT+0200,166.667,166.867,166.477,166.547,31.080000000000002
11.04.2022 18:30:00.000 GMT+0200,166.536,166.846,166.536,166.777,32.544
11.04.2022 18:45:00.000 GMT+0200,166.777,167.127,166.736,167.027,35.64000000000001
11.04.2022 19:00:00.000 GMT+0200,167.017,167.447,167.006,167.287,43.044
11.04.2022 19:15:00.000 GMT+0200,167.296,167.317,166.836,166.897,40.391999999999996
11.04.2022 19:30:00.000 GMT+0200,166.907,167.147,166.796,167.026,37.104
11.04.2022 19:45:00.000 GMT+0200,167.026,167.077,166.767,166.987,33.407999999999994
11.04.2022 20:00:00.000 GMT+0200,166.977,167.237,166.606,166.717,42.792
11.04.2022 20:15:00.000 GMT+0200,166.707,166.727,166.486,166.656,31.224
11.04.2022 20:30:00.000 GMT+0200,166.646,166.777,166.476,166.596,32.184
11.04.2022 20:45:00.000 GMT+0200,166.586,167.117,166.586,166.816,42.09600000000001
11.04.2022 21:00:00.000 GMT+0200,166.826,167.087,166.546,166.547,41.112
11.04.2022 21:15:00.000 GMT+0200,166.556,166.607,166.046,166.117,37.019999999999996
11.04.2022 21:30:00.000 GMT+0200,166.117,166.256,165.756,165.847,34.788000000000004
11.04.2022 21:45:00.000 GMT+0200,165.856,166.087,165.496,165.767,52.572
11.04.2022 22:00:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
11.04.2022 22:15:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
11.04.2022 22:30:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
11.04.2022 22:45:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
11.04.2022 23:00:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
11.04.2022 23:15:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
11.04.2022 23:30:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
11.04.2022 23:45:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
12.04.2022 00:00:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
12.04.2022 00:15:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
12.04.2022 00:30:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
12.04.2022 00:45:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
12.04.2022 01:00:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
12.04.2022 01:15:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
12.04.2022 01:30:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
12.04.2022 01:45:00.000 GMT+0200,165.767,165.767,165.767,165.767,0
12.04.2022 15:30:00.000 GMT+0200,168.007,168.426,166.916,168.416,0.0000853439999999949
12.04.2022 15:45:00.000 GMT+0200,168.436,169.766,168.196,169.307,0.00007311599999999571
12.04.2022 17:00:00.000 GMT+0200,168.097,168.397,167.816,168.327,0.000056807999999996784
12.04.2022 17:15:00.000 GMT+0200,168.327,169.086,168.286,169.067,0.000057251999999996754
12.04.2022 17:30:00.000 GMT+0200,169.076,169.367,168.906,169.036,0.00004945199999999727
12.04.2022 17:45:00.000 GMT+0200,169.036,169.147,168.616,168.847,0.000042395999999997735
12.04.2022 19:00:00.000 GMT+0200,168.217,168.376,167.596,168.207,0.00005675999999999679
12.04.2022 19:15:00.000 GMT+0200,168.216,168.546,167.916,168.107,0.00004795199999999737
12.04.2022 19:30:00.000 GMT+0200,168.097,168.297,167.686,167.736,0.00004504799999999756
12.04.2022 19:45:00.000 GMT+0200,167.737,167.776,167.036,167.147,0.000042419999999997734
12.04.2022 21:00:00.000 GMT+0200,167.466,167.556,166.676,166.866,0.00005023199999999722
12.04.2022 21:15:00.000 GMT+0200,166.876,167.437,166.857,167.106,0.00005023199999999722
12.04.2022 21:30:00.000 GMT+0200,167.106,167.817,166.956,167.476,0.00005918399999999663
12.04.2022 21:45:00.000 GMT+0200,167.486,168.077,167.346,167.636,0.00006214799999999644
13.04.2022 02:00:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 02:15:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 02:30:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 02:45:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 03:00:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 03:15:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 03:30:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 03:45:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 04:00:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 04:15:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 04:30:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 04:45:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 05:00:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 05:15:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 05:30:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 05:45:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 06:00:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 06:15:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 06:30:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 06:45:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 07:00:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 07:15:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 07:30:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 07:45:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 08:00:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 08:15:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 08:30:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 08:45:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 09:00:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 09:15:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 09:30:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 09:45:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 10:00:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 10:15:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 10:30:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 10:45:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 11:00:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 11:15:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 11:30:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 11:45:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 12:00:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 12:15:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 12:30:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 12:45:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 13:00:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 13:15:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 13:30:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 13:45:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 14:00:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 14:15:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 14:30:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 14:45:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 15:00:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 15:15:00.000 GMT+0200,167.636,167.636,167.636,167.636,0
13.04.2022 15:30:00.000 GMT+0200,167.367,168.087,166.747,167.977,79.72799999999998
13.04.2022 15:45:00.000 GMT+0200,167.976,168.457,167.756,167.836,73.42800000000001
13.04.2022 16:00:00.000 GMT+0200,167.826,168.527,167.617,168.307,64.692
13.04.2022 16:15:00.000 GMT+0200,168.306,168.887,168.306,168.676,64.392
13.04.2022 16:30:00.000 GMT+0200,168.687,169.027,168.276,168.687,60.468
13.04.2022 16:45:00.000 GMT+0200,168.677,168.827,168.376,168.597,55.13999999999999
13.04.2022 17:00:00.000 GMT+0200,168.597,169.567,168.586,169.527,53.495999999999995
13.04.2022 17:15:00.000 GMT+0200,169.527,169.896,169.416,169.676,40.86
13.04.2022 17:30:00.000 GMT+0200,169.687,170.206,169.666,170.076,37.632
13.04.2022 17:45:00.000 GMT+0200,170.066,170.077,169.636,169.786,35.891999999999996
13.04.2022 18:00:00.000 GMT+0200,169.786,170.017,169.596,169.967,34.66799999999999
13.04.2022 18:15:00.000 GMT+0200,169.966,170.686,169.946,170.437,39.54
13.04.2022 18:30:00.000 GMT+0200,170.446,170.866,170.267,170.837,39.336000000000006
13.04.2022 18:45:00.000 GMT+0200,170.836,170.957,170.586,170.657,30.948000000000004
13.04.2022 19:00:00.000 GMT+0200,170.667,170.967,170.486,170.857,39.431999999999995
13.04.2022 19:15:00.000 GMT+0200,170.846,170.906,170.446,170.556,31.836
13.04.2022 19:30:00.000 GMT+0200,170.566,170.587,170.066,170.076,30.108
13.04.2022 19:45:00.000 GMT+0200,170.077,170.307,169.946,170.286,31.811999999999998
13.04.2022 20:00:00.000 GMT+0200,170.276,170.466,170.056,170.227,37.632
13.04.2022 20:15:00.000 GMT+0200,170.206,170.467,170.156,170.277,35.147999999999996
13.04.2022 20:30:00.000 GMT+0200,170.266,170.366,170.137,170.286,31.764
13.04.2022 20:45:00.000 GMT+0200,170.277,170.547,170.137,170.497,29.087999999999997
13.04.2022 21:00:00.000 GMT+0200,170.506,170.596,170.097,170.456,38.94
13.04.2022 21:15:00.000 GMT+0200,170.447,170.817,170.426,170.786,29.976000000000006
13.04.2022 21:30:00.000 GMT+0200,170.797,171.026,170.596,170.706,35.028000000000006
13.04.2022 21:45:00.000 GMT+0200,170.697,170.917,170.247,170.316,55.236000000000004
13.04.2022 22:00:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
13.04.2022 22:15:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
13.04.2022 22:30:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
13.04.2022 22:45:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
13.04.2022 23:00:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
13.04.2022 23:15:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
13.04.2022 23:30:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
13.04.2022 23:45:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
14.04.2022 00:00:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
14.04.2022 00:15:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
14.04.2022 00:30:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
14.04.2022 00:45:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
14.04.2022 01:00:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
14.04.2022 01:15:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
14.04.2022 01:30:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
14.04.2022 01:45:00.000 GMT+0200,170.316,170.316,170.316,170.316,0
14.04.2022 15:30:00.000 GMT+0200,170.616,171.256,169.617,169.656,0.00008155199999999516
14.04.2022 15:45:00.000 GMT+0200,169.657,170.067,169.266,169.367,0.00006538799999999622
14.04.2022 16:00:00.000 GMT+0200,169.357,169.597,168.326,168.467,0.00006284399999999639
14.04.2022 16:15:00.000 GMT+0200,168.457,168.817,168.077,168.456,0.00005865599999999666
14.04.2022 16:30:00.000 GMT+0200,168.456,168.706,168.126,168.237,0.0000550439999999969
14.04.2022 16:45:00.000 GMT+0200,168.226,168.566,167.746,167.996,0.00005426399999999695
14.04.2022 19:00:00.000 GMT+0200,166.837,166.946,166.636,166.757,0.00002713199999999874
14.04.2022 19:15:00.000 GMT+0200,166.767,166.877,166.546,166.546,0.00002259599999999904
14.04.2022 19:30:00.000 GMT+0200,166.557,166.886,166.436,166.797,0.00002835599999999866
14.04.2022 19:45:00.000 GMT+0200,166.786,167.157,166.786,167.136,0.00002803199999999868
14.04.2022 21:00:00.000 GMT+0200,165.927,166.117,165.706,165.776,0.000032111999999998415
14.04.2022 21:15:00.000 GMT+0200,165.766,166.267,165.736,165.816,0.000038015999999998025
14.04.2022 21:30:00.000 GMT+0200,165.826,165.967,165.586,165.946,0.000037859999999998035
14.04.2022 21:45:00.000 GMT+0200,165.937,165.977,165.046,165.077,0.000044219999999997615
15.04.2022 02:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 02:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 02:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 02:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 03:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 03:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 03:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 03:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 04:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 04:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 04:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 04:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 05:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 05:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 05:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 05:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 06:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 06:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 06:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 06:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 07:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 07:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 07:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 07:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 08:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 08:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 08:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 08:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 09:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 09:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 09:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 09:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 10:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 10:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 10:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 10:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 11:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 11:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 11:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 11:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 12:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 12:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 12:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 12:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 13:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 13:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 13:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 13:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 14:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 14:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 14:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 14:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 15:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 15:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 15:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 15:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 16:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 16:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 16:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 16:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 17:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 17:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 17:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 17:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 18:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 18:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 18:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 18:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 19:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 19:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 19:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 19:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 20:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 20:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 20:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 20:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 21:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 21:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 21:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 21:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 22:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 22:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 22:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 22:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 23:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 23:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 23:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
15.04.2022 23:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
16.04.2022 00:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
16.04.2022 00:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
16.04.2022 00:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
16.04.2022 00:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
16.04.2022 01:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
16.04.2022 01:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
16.04.2022 01:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
16.04.2022 01:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 02:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 02:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 02:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 02:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 03:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 03:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 03:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 03:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 04:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 04:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 04:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 04:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 05:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 05:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 05:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 05:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 06:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 06:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 06:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 06:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 07:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 07:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 07:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 07:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 08:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 08:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 08:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 08:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 09:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 09:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 09:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 09:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 10:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 10:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 10:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 10:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 11:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 11:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 11:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 11:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 12:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 12:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 12:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 12:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 13:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 13:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 13:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 13:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 14:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 14:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 14:30:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 14:45:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 15:00:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
17.04.2022 15:15:00.000 GMT+0200,165.077,165.077,165.077,165.077,0
