1688564100000,1901.43000000,1901.61000000,1898.51000000,1901.55000000,1360.97970000,1688564399999,2586019.65735200,1543,757.01570000,1438391.41575100,0
1688564400000,1901.55000000,1905.95000000,1901.28000000,1905.84000000,4383.13220000,1688564699999,8343335.04580600,3338,1247.23480000,2374216.09165000,0
1688564700000,1905.84000000,1905.85000000,1902.56000000,1904.19000000,1171.71920000,1688564999999,2230523.06185800,1529,577.89780000,1099982.90961600,0
1688565000000,1904.19000000,1905.40000000,1903.15000000,1904.84000000,1201.05830000,1688565299999,2287019.61794600,1533,628.23670000,1196268.74822100,0
1688565300000,1904.85000000,1904.85000000,1902.99000000,1903.15000000,1765.74550000,1688565599999,3361259.04095300,1511,1288.00580000,2451903.74375900,0
1688565600000,1903.14000000,1907.13000000,1902.16000000,1906.50000000,2578.75680000,1688565899999,4911169.42641400,2201,1885.68760000,3591197.02014700,0
1688565900000,1906.49000000,1906.73000000,1905.05000000,1906.00000000,1325.53320000,1688566199999,2526278.77011600,1583,745.84850000,1421431.70412100,0
1688566200000,1905.99000000,1906.00000000,1903.82000000,1904.68000000,983.59420000,1688566499999,1873346.89081400,1463,517.45560000,985493.59411600,0
1688566500000,1904.68000000,1910.32000000,1904.67000000,1908.51000000,1157.35170000,1688566799999,2208749.44499900,2188,553.64810000,1056319.66165600,0
1688566800000,1908.51000000,1908.51000000,1906.41000000,1907.19000000,580.83040000,1688567099999,1107787.48492500,1252,230.55010000,439701.65243700,0
1688567100000,1907.18000000,1907.19000000,1906.04000000,1906.64000000,536.19750000,1688567399999,1022312.73617400,1169,190.43670000,363089.76962800,0
1688567400000,1906.63000000,1909.57000000,1906.28000000,1909.22000000,750.87850000,1688567699999,1432839.53684700,1188,421.26450000,803746.94544800,0
1688567700000,1909.22000000,1909.42000000,1907.55000000,1908.56000000,1109.09990000,1688567999999,2116736.53666300,1408,431.91590000,824260.97957800,0
1688568000000,1908.56000000,1911.52000000,1908.55000000,1910.66000000,959.85760000,1688568299999,1833932.79423200,1437,603.03750000,1152125.38482700,0
1688568300000,1910.66000000,1911.03000000,1907.81000000,1908.78000000,1032.55470000,1688568599999,1971700.89057900,1659,441.76000000,843457.34175900,0
1688568600000,1908.77000000,1911.76000000,1908.07000000,1911.71000000,1195.55450000,1688568899999,2283691.71494100,1269,885.87870000,1692195.75837600,0
1688568900000,1911.72000000,1911.72000000,1910.33000000,1911.00000000,870.87320000,1688569199999,1664282.01394800,1072,444.49100000,849421.52276900,0
1688569200000,1911.00000000,1911.46000000,1907.36000000,1907.73000000,1497.11770000,1688569499999,2859586.09640400,1552,495.61240000,946638.68534400,0
1688569500000,1907.74000000,1908.95000000,1906.77000000,1907.43000000,930.86070000,1688569799999,1775882.75895100,1462,557.61560000,1063817.32244400,0
1688569800000,1907.43000000,1908.13000000,1905.30000000,1905.30000000,614.90950000,1688570099999,1172802.18622200,1241,136.69860000,260744.60814600,0
